chrom	start	end	strand	source	field_type	gene_type	gene_status	gene_name	transcript_type	transcript_status	transcript_name	gene_id	transcript_id
chr16	31044210	31046353	+	HAVANA	transcript	protein_coding	KNOWN	STX4	protein_coding	PUTATIVE	STX4-005	ENSG00000103496.10	ENST00000457779.2
chr16	31044416	31051484	+	HAVANA	transcript	protein_coding	KNOWN	STX4	protein_coding	PUTATIVE	STX4-003	ENSG00000103496.10	ENST00000394998.1
chr16	31044812	31051489	+	HAVANA	transcript	protein_coding	KNOWN	STX4	protein_coding	KNOWN	STX4-001	ENSG00000103496.10	ENST00000313843.3
chr16	31072164	31076409	-	HAVANA	transcript	protein_coding	KNOWN	ZNF668	protein_coding	KNOWN	ZNF668-201	ENSG00000167394.8	ENST00000535577.1
chr16	31072169	31076290	-	HAVANA	transcript	protein_coding	KNOWN	ZNF668	protein_coding	KNOWN	ZNF668-004	ENSG00000167394.8	ENST00000426488.2
chr16	31072169	31084823	-	HAVANA	transcript	protein_coding	KNOWN	ZNF668	protein_coding	KNOWN	ZNF668-202	ENSG00000167394.8	ENST00000538906.1
chr16	31072171	31084823	-	HAVANA	transcript	protein_coding	KNOWN	ZNF668	protein_coding	KNOWN	ZNF668-002	ENSG00000167394.8	ENST00000394983.2
chr16	31072171	31085641	-	HAVANA	transcript	protein_coding	KNOWN	ZNF668	protein_coding	KNOWN	ZNF668-001	ENSG00000167394.8	ENST00000300849.4
chr16	31072172	31076376	-	HAVANA	transcript	protein_coding	KNOWN	ZNF668	protein_coding	KNOWN	ZNF668-008	ENSG00000167394.8	ENST00000539836.3
chr16	31073443	31085033	-	HAVANA	transcript	protein_coding	KNOWN	ZNF668	protein_coding	NOVEL	ZNF668-006	ENSG00000167394.8	ENST00000414399.1
chr16	31075290	31076409	-	HAVANA	transcript	protein_coding	KNOWN	ZNF668	protein_coding	KNOWN	ZNF668-003	ENSG00000167394.8	ENST00000442862.2
chr16	31075505	31084148	-	HAVANA	transcript	protein_coding	KNOWN	ZNF668	protein_coding	KNOWN	ZNF668-005	ENSG00000167394.8	ENST00000417935.1
chr16	31072813	31073451	+	ENSEMBL	transcript	protein_coding	KNOWN	ZNF668	protein_coding	KNOWN	ZNF668-203	ENSG00000232748.2	ENST00000417110.2
chr16	31085743	31095517	+	HAVANA	transcript	protein_coding	KNOWN	ZNF646	protein_coding	KNOWN	ZNF646-001	ENSG00000167395.10	ENST00000300850.5
chr16	31085744	31087809	+	HAVANA	transcript	protein_coding	KNOWN	ZNF646	protein_coding	KNOWN	ZNF646-005	ENSG00000167395.10	ENST00000564189.1
chr16	31085764	31088365	+	HAVANA	transcript	protein_coding	KNOWN	ZNF646	protein_coding	KNOWN	ZNF646-002	ENSG00000167395.10	ENST00000428260.1
chr16	31087223	31095340	+	HAVANA	transcript	protein_coding	KNOWN	ZNF646	protein_coding	KNOWN	ZNF646-003	ENSG00000167395.10	ENST00000394979.2
chr16	31094746	31100284	-	HAVANA	transcript	protein_coding	KNOWN	PRSS53	protein_coding	KNOWN	PRSS53-001	ENSG00000151006.7	ENST00000280606.6
chr16	31098081	31106237	-	HAVANA	transcript	protein_coding	NOVEL	RP11-196G11.1	protein_coding	PUTATIVE	RP11-196G11.1-003	ENSG00000255439.2	ENST00000532364.1
chr16	31098189	31106277	-	HAVANA	transcript	protein_coding	NOVEL	RP11-196G11.1	protein_coding	PUTATIVE	RP11-196G11.1-001	ENSG00000255439.2	ENST00000529564.1
chr16	31102163	31106081	-	HAVANA	transcript	protein_coding	KNOWN	VKORC1	protein_coding	NOVEL	VKORC1-004	ENSG00000167397.10	ENST00000300851.6
chr16	31102163	31106261	-	HAVANA	transcript	protein_coding	KNOWN	VKORC1	protein_coding	NOVEL	VKORC1-002	ENSG00000167397.10	ENST00000319788.7
chr16	31102163	31106277	-	HAVANA	transcript	protein_coding	KNOWN	VKORC1	protein_coding	KNOWN	VKORC1-003	ENSG00000167397.10	ENST00000354895.4
chr16	31102163	31106278	-	HAVANA	transcript	protein_coding	KNOWN	VKORC1	protein_coding	KNOWN	VKORC1-001	ENSG00000167397.10	ENST00000394975.2
chr16	31102163	31106954	-	HAVANA	transcript	protein_coding	KNOWN	VKORC1	protein_coding	PUTATIVE	VKORC1-008	ENSG00000167397.10	ENST00000420057.2
chr16	31102425	31105870	-	HAVANA	transcript	protein_coding	KNOWN	VKORC1	protein_coding	PUTATIVE	VKORC1-006	ENSG00000167397.10	ENST00000394971.3
chr16	31102496	31107301	-	HAVANA	transcript	protein_coding	KNOWN	VKORC1	protein_coding	PUTATIVE	VKORC1-007	ENSG00000167397.10	ENST00000498155.1
chr16	31102503	31104932	-	HAVANA	transcript	protein_coding	KNOWN	VKORC1	protein_coding	PUTATIVE	VKORC1-005	ENSG00000167397.10	ENST00000472468.1
chr16	31117428	31123888	+	HAVANA	transcript	protein_coding	KNOWN	BCKDK	protein_coding	KNOWN	BCKDK-004	ENSG00000103507.9	ENST00000394951.1
chr16	31119615	31123888	+	HAVANA	transcript	protein_coding	KNOWN	BCKDK	protein_coding	KNOWN	BCKDK-002	ENSG00000103507.9	ENST00000394950.3
chr16	31119615	31123888	+	HAVANA	transcript	protein_coding	KNOWN	BCKDK	protein_coding	NOVEL	BCKDK-003	ENSG00000103507.9	ENST00000287507.3
chr16	31119615	31124110	+	HAVANA	transcript	protein_coding	KNOWN	BCKDK	protein_coding	KNOWN	BCKDK-001	ENSG00000103507.9	ENST00000219794.6
chr16	31119805	31120724	+	HAVANA	transcript	protein_coding	KNOWN	BCKDK	protein_coding	KNOWN	BCKDK-007	ENSG00000103507.9	ENST00000561755.1
chr16	31120255	31120900	+	HAVANA	transcript	protein_coding	KNOWN	BCKDK	protein_coding	KNOWN	BCKDK-008	ENSG00000103507.9	ENST00000567676.1
chr16	31120441	31122043	+	HAVANA	transcript	protein_coding	KNOWN	BCKDK	protein_coding	NOVEL	BCKDK-010	ENSG00000103507.9	ENST00000484226.2
chr16	31122689	31123775	+	HAVANA	transcript	protein_coding	KNOWN	BCKDK	protein_coding	PUTATIVE	BCKDK-009	ENSG00000103507.9	ENST00000567682.1
chr16	31127075	31142714	+	HAVANA	transcript	protein_coding	KNOWN	KAT8	protein_coding	KNOWN	KAT8-001	ENSG00000103510.15	ENST00000543774.2
chr16	31128985	31142680	+	HAVANA	transcript	protein_coding	KNOWN	KAT8	protein_coding	KNOWN	KAT8-002	ENSG00000103510.15	ENST00000448516.2
chr16	31128985	31142710	+	ENSEMBL	transcript	protein_coding	KNOWN	KAT8	protein_coding	KNOWN	KAT8-201	ENSG00000103510.15	ENST00000219797.4
chr16	31138593	31142714	+	HAVANA	transcript	protein_coding	KNOWN	KAT8	protein_coding	PUTATIVE	KAT8-004	ENSG00000103510.15	ENST00000537402.1
chr16	31142756	31147083	-	HAVANA	transcript	protein_coding	KNOWN	PRSS8	protein_coding	KNOWN	PRSS8-001	ENSG00000052344.11	ENST00000317508.6
chr16	31143215	31147048	-	HAVANA	transcript	protein_coding	KNOWN	PRSS8	protein_coding	NOVEL	PRSS8-003	ENSG00000052344.11	ENST00000568261.1
chr16	31143760	31146961	-	HAVANA	transcript	protein_coding	KNOWN	PRSS8	protein_coding	NOVEL	PRSS8-005	ENSG00000052344.11	ENST00000567531.1
chr16	31144200	31147048	-	HAVANA	transcript	protein_coding	KNOWN	PRSS8	protein_coding	NOVEL	PRSS8-004	ENSG00000052344.11	ENST00000567797.1
chr16	31150246	31161415	-	HAVANA	transcript	protein_coding	KNOWN	PRSS36	protein_coding	KNOWN	PRSS36-001	ENSG00000178226.6	ENST00000268281.4
chr16	31150303	31161387	-	HAVANA	transcript	protein_coding	KNOWN	PRSS36	protein_coding	NOVEL	PRSS36-004	ENSG00000178226.6	ENST00000418068.2
chr16	31150315	31161382	-	HAVANA	transcript	protein_coding	KNOWN	PRSS36	protein_coding	NOVEL	PRSS36-003	ENSG00000178226.6	ENST00000569305.1
chr16	31191431	31203127	+	HAVANA	transcript	protein_coding	KNOWN	FUS	protein_coding	KNOWN	FUS-001	ENSG00000089280.14	ENST00000254108.7
chr16	31191460	31202923	+	HAVANA	transcript	protein_coding	KNOWN	FUS	protein_coding	KNOWN	FUS-008	ENSG00000089280.14	ENST00000380244.3
chr16	31191472	31202896	+	HAVANA	transcript	protein_coding	KNOWN	FUS	protein_coding	NOVEL	FUS-016	ENSG00000089280.14	ENST00000568685.1
chr16	31212806	31214313	-	HAVANA	transcript	protein_coding	KNOWN	PYCARD	protein_coding	KNOWN	PYCARD-001	ENSG00000103490.13	ENST00000247470.9
chr16	31212807	31214077	-	HAVANA	transcript	protein_coding	KNOWN	PYCARD	protein_coding	KNOWN	PYCARD-002	ENSG00000103490.13	ENST00000350605.4
chr16	31213515	31214771	-	HAVANA	transcript	protein_coding	KNOWN	PYCARD	protein_coding	NOVEL	PYCARD-003	ENSG00000103490.13	ENST00000561508.1
chr16	31213206	31214773	+	HAVANA	transcript	protein_coding	KNOWN	C16orf98	protein_coding	PUTATIVE	C16orf98-001	ENSG00000261359.2	ENST00000561916.2
chr16	31225342	31236510	+	HAVANA	transcript	protein_coding	KNOWN	TRIM72	protein_coding	KNOWN	TRIM72-001	ENSG00000177238.9	ENST00000322122.3
chr16	31227283	31228680	-	HAVANA	transcript	protein_coding	KNOWN	PYDC1	protein_coding	KNOWN	PYDC1-001	ENSG00000169900.3	ENST00000302964.3
chr16	31271311	31343089	+	HAVANA	transcript	protein_coding	KNOWN	ITGAM	protein_coding	KNOWN	ITGAM-002	ENSG00000169896.12	ENST00000287497.8
chr16	31271315	31344213	+	HAVANA	transcript	protein_coding	KNOWN	ITGAM	protein_coding	KNOWN	ITGAM-001	ENSG00000169896.12	ENST00000544665.3
chr16	31286913	31335760	+	HAVANA	transcript	protein_coding	KNOWN	ITGAM	protein_coding	NOVEL	ITGAM-003	ENSG00000169896.12	ENST00000567031.1
chr16	31341701	31342857	+	HAVANA	transcript	protein_coding	KNOWN	ITGAM	protein_coding	PUTATIVE	ITGAM-008	ENSG00000169896.12	ENST00000565142.1
chr16	31366455	31394318	+	HAVANA	transcript	protein_coding	KNOWN	ITGAX	protein_coding	KNOWN	ITGAX-001	ENSG00000140678.12	ENST00000268296.4
chr16	31366543	31394264	+	HAVANA	transcript	protein_coding	KNOWN	ITGAX	protein_coding	NOVEL	ITGAX-004	ENSG00000140678.12	ENST00000562522.1
chr16	31404633	31437826	+	HAVANA	transcript	protein_coding	KNOWN	ITGAD	protein_coding	KNOWN	ITGAD-001	ENSG00000156886.11	ENST00000389202.2
chr16	31439052	31439749	-	HAVANA	transcript	protein_coding	KNOWN	COX6A2	protein_coding	KNOWN	COX6A2-001	ENSG00000156885.4	ENST00000287490.4
chr16	31445569	31454346	-	HAVANA	transcript	protein_coding	KNOWN	ZNF843	protein_coding	PUTATIVE	ZNF843-001	ENSG00000176723.5	ENST00000564218.1
chr16	31446759	31454346	-	HAVANA	transcript	protein_coding	KNOWN	ZNF843	protein_coding	KNOWN	ZNF843-002	ENSG00000176723.5	ENST00000315678.5
chr16	31469401	31478426	+	HAVANA	transcript	protein_coding	KNOWN	ARMC5	protein_coding	KNOWN	ARMC5-001	ENSG00000140691.12	ENST00000408912.3
chr16	31470145	31478487	+	HAVANA	transcript	protein_coding	KNOWN	ARMC5	protein_coding	KNOWN	ARMC5-002	ENSG00000140691.12	ENST00000457010.2
chr16	31470173	31478405	+	HAVANA	transcript	protein_coding	KNOWN	ARMC5	protein_coding	KNOWN	ARMC5-003	ENSG00000140691.12	ENST00000563544.1
chr16	31470268	31478405	+	ENSEMBL	transcript	protein_coding	KNOWN	ARMC5	protein_coding	KNOWN	ARMC5-203	ENSG00000140691.12	ENST00000538189.1
chr16	31470317	31478485	+	ENSEMBL	transcript	protein_coding	KNOWN	ARMC5	protein_coding	KNOWN	ARMC5-201	ENSG00000140691.12	ENST00000268314.4
chr16	31471282	31478486	+	HAVANA	transcript	protein_coding	KNOWN	ARMC5	protein_coding	NOVEL	ARMC5-004	ENSG00000140691.12	ENST00000564900.1
chr16	31471282	31478486	+	ENSEMBL	transcript	protein_coding	KNOWN	ARMC5	protein_coding	KNOWN	ARMC5-202	ENSG00000140691.12	ENST00000412665.2
chr16	31482906	31485911	+	HAVANA	transcript	protein_coding	KNOWN	TGFB1I1	protein_coding	KNOWN	TGFB1I1-012	ENSG00000140682.14	ENST00000565454.1
chr16	31483380	31489279	+	HAVANA	transcript	protein_coding	KNOWN	TGFB1I1	protein_coding	KNOWN	TGFB1I1-001	ENSG00000140682.14	ENST00000394863.3
chr16	31483489	31486080	+	HAVANA	transcript	protein_coding	KNOWN	TGFB1I1	protein_coding	NOVEL	TGFB1I1-020	ENSG00000140682.14	ENST00000565360.1
chr16	31483529	31489281	+	HAVANA	transcript	protein_coding	KNOWN	TGFB1I1	protein_coding	KNOWN	TGFB1I1-201	ENSG00000140682.14	ENST00000361773.3
chr16	31484401	31485293	+	HAVANA	transcript	protein_coding	KNOWN	TGFB1I1	protein_coding	KNOWN	TGFB1I1-015	ENSG00000140682.14	ENST00000562566.1
chr16	31484526	31489281	+	HAVANA	transcript	protein_coding	KNOWN	TGFB1I1	protein_coding	KNOWN	TGFB1I1-002	ENSG00000140682.14	ENST00000394858.2
chr16	31484747	31489279	+	HAVANA	transcript	protein_coding	KNOWN	TGFB1I1	protein_coding	KNOWN	TGFB1I1-004	ENSG00000140682.14	ENST00000567607.1
chr16	31494323	31497597	+	HAVANA	transcript	protein_coding	KNOWN	SLC5A2	protein_coding	PUTATIVE	SLC5A2-005	ENSG00000140675.8	ENST00000569576.1
chr16	31494439	31502089	+	HAVANA	transcript	protein_coding	KNOWN	SLC5A2	protein_coding	KNOWN	SLC5A2-001	ENSG00000140675.8	ENST00000330498.3
chr16	31500792	31519712	-	HAVANA	transcript	protein_coding	KNOWN	C16orf58	protein_coding	PUTATIVE	C16orf58-004	ENSG00000140688.12	ENST00000570164.1
chr16	31500810	31519734	-	HAVANA	transcript	protein_coding	KNOWN	C16orf58	protein_coding	KNOWN	C16orf58-001	ENSG00000140688.12	ENST00000327237.2
chr16	31501594	31519705	-	HAVANA	transcript	protein_coding	KNOWN	C16orf58	protein_coding	NOVEL	C16orf58-002	ENSG00000140688.12	ENST00000567994.1
chr16	31504797	31519705	-	ENSEMBL	transcript	protein_coding	KNOWN	C16orf58	protein_coding	KNOWN	C16orf58-201	ENSG00000140688.12	ENST00000430477.2
chr16	31508200	31520630	-	HAVANA	transcript	protein_coding	KNOWN	C16orf58	protein_coding	PUTATIVE	C16orf58-007	ENSG00000140688.12	ENST00000564807.1
chr16	31539185	31540124	+	HAVANA	transcript	protein_coding	KNOWN	AHSP	protein_coding	KNOWN	AHSP-001	ENSG00000169877.5	ENST00000302312.4
chr16	31539298	31539874	+	HAVANA	transcript	protein_coding	KNOWN	AHSP	protein_coding	KNOWN	AHSP-002	ENSG00000169877.5	ENST00000564707.1
chr16	31724553	31771162	+	HAVANA	transcript	protein_coding	KNOWN	ZNF720	protein_coding	NOVEL	ZNF720-012	ENSG00000197302.6	ENST00000539915.1
chr16	31724555	31772886	+	HAVANA	transcript	protein_coding	KNOWN	ZNF720	protein_coding	KNOWN	ZNF720-001	ENSG00000197302.6	ENST00000316491.9
chr16	31724590	31767415	+	ENSEMBL	transcript	protein_coding	KNOWN	ZNF720	protein_coding	KNOWN	ZNF720-201	ENSG00000197302.6	ENST00000399681.3
chr16	31724594	31766249	+	HAVANA	transcript	protein_coding	KNOWN	ZNF720	protein_coding	KNOWN	ZNF720-004	ENSG00000197302.6	ENST00000398696.3
chr16	31724598	31805476	+	HAVANA	transcript	protein_coding	KNOWN	ZNF720	protein_coding	NOVEL	ZNF720-007	ENSG00000197302.6	ENST00000534369.1
chr16	31724624	31765177	+	HAVANA	transcript	protein_coding	KNOWN	ZNF720	protein_coding	PUTATIVE	ZNF720-006	ENSG00000197302.6	ENST00000530881.1
chr16	31724627	31765805	+	HAVANA	transcript	protein_coding	KNOWN	ZNF720	protein_coding	PUTATIVE	ZNF720-008	ENSG00000197302.6	ENST00000529515.1
chr16	31885079	31928668	+	HAVANA	transcript	protein_coding	KNOWN	ZNF267	protein_coding	KNOWN	ZNF267-001	ENSG00000185947.10	ENST00000300870.10
chr16	31885128	31926046	+	HAVANA	transcript	protein_coding	KNOWN	ZNF267	protein_coding	PUTATIVE	ZNF267-005	ENSG00000185947.10	ENST00000394846.3
chr16	31885387	31925941	+	HAVANA	transcript	protein_coding	KNOWN	ZNF267	protein_coding	PUTATIVE	ZNF267-002	ENSG00000185947.10	ENST00000562971.1
chr16	32063311	32063601	+	ENSEMBL	transcript	protein_coding	NOVEL	AC142381.1	protein_coding	NOVEL	AC142381.1-201	ENSG00000223931.1	ENST00000426099.1
chr16	32264040	32267240	+	HAVANA	transcript	protein_coding	KNOWN	TP53TG3D	protein_coding	KNOWN	TP53TG3D-002	ENSG00000205456.7	ENST00000398664.3
chr16	32264645	32266558	+	HAVANA	transcript	protein_coding	KNOWN	TP53TG3D	protein_coding	PUTATIVE	TP53TG3D-003	ENSG00000205456.7	ENST00000569631.1
chr16	32264662	32265178	+	ENSEMBL	transcript	protein_coding	KNOWN	TP53TG3D	protein_coding	KNOWN	TP53TG3D-201	ENSG00000205456.7	ENST00000354614.3
chr16	32684852	32688053	-	HAVANA	transcript	protein_coding	KNOWN	TP53TG3	protein_coding	KNOWN	TP53TG3-001	ENSG00000183632.10	ENST00000398682.4
chr16	32685539	32687448	-	HAVANA	transcript	protein_coding	KNOWN	TP53TG3	protein_coding	KNOWN	TP53TG3-003	ENSG00000183632.10	ENST00000569420.1
chr16	32686915	32687431	-	ENSEMBL	transcript	protein_coding	KNOWN	TP53TG3	protein_coding	KNOWN	TP53TG3-201	ENSG00000183632.10	ENST00000398680.3
chr16	33204156	33264727	+	ENSEMBL	transcript	protein_coding	NOVEL	TP53TG3C	protein_coding	KNOWN	TP53TG3C-202	ENSG00000205457.6	ENST00000398667.4
chr16	33204980	33208176	+	HAVANA	transcript	protein_coding	NOVEL	TP53TG3C	protein_coding	KNOWN	TP53TG3C-001	ENSG00000205457.6	ENST00000561509.1
chr16	33205585	33207494	+	HAVANA	transcript	protein_coding	NOVEL	TP53TG3C	protein_coding	KNOWN	TP53TG3C-003	ENSG00000205457.6	ENST00000360260.2
chr16	33205602	33206118	+	ENSEMBL	transcript	protein_coding	NOVEL	TP53TG3C	protein_coding	KNOWN	TP53TG3C-201	ENSG00000205457.6	ENST00000398666.3
chr16	33261515	33264716	+	HAVANA	transcript	protein_coding	KNOWN	TP53TG3B	protein_coding	KNOWN	TP53TG3B-001	ENSG00000261509.2	ENST00000341305.5
chr16	33262120	33264029	+	HAVANA	transcript	protein_coding	KNOWN	TP53TG3B	protein_coding	KNOWN	TP53TG3B-003	ENSG00000261509.2	ENST00000569741.1
chr16	33262137	33262653	+	ENSEMBL	transcript	protein_coding	KNOWN	TP53TG3B	protein_coding	KNOWN	TP53TG3B-201	ENSG00000261509.2	ENST00000380147.3
chr16	33647044	33647696	-	ENSEMBL	transcript	protein_coding	PUTATIVE	RP11-812E19.9	protein_coding	KNOWN	RP11-812E19.9-201	ENSG00000259680.4	ENST00000558425.1
chr16	33647251	33647696	-	HAVANA	transcript	protein_coding	PUTATIVE	RP11-812E19.9	protein_coding	PUTATIVE	RP11-812E19.9-001	ENSG00000259680.4	ENST00000569103.2
chr16	34256507	34257278	+	HAVANA	transcript	protein_coding	NOVEL	CTD-2144E22.5	protein_coding	KNOWN	CTD-2144E22.5-001	ENSG00000179755.2	ENST00000319817.2
chr16	46614466	46655538	-	HAVANA	transcript	protein_coding	KNOWN	SHCBP1	protein_coding	KNOWN	SHCBP1-001	ENSG00000171241.4	ENST00000303383.3
chr16	46633841	46649905	-	HAVANA	transcript	protein_coding	KNOWN	SHCBP1	protein_coding	NOVEL	SHCBP1-005	ENSG00000171241.4	ENST00000569702.1
chr16	46690054	46723104	-	HAVANA	transcript	protein_coding	KNOWN	VPS35	protein_coding	KNOWN	VPS35-001	ENSG00000069329.11	ENST00000299138.7
chr16	46723558	46732306	+	HAVANA	transcript	protein_coding	KNOWN	ORC6	protein_coding	KNOWN	ORC6-001	ENSG00000091651.4	ENST00000219097.2
chr16	46723609	46731730	+	HAVANA	transcript	protein_coding	KNOWN	ORC6	protein_coding	PUTATIVE	ORC6-006	ENSG00000091651.4	ENST00000568364.2
chr16	46724698	46732297	+	HAVANA	transcript	protein_coding	KNOWN	ORC6	protein_coding	PUTATIVE	ORC6-005	ENSG00000091651.4	ENST00000566860.1
chr16	46740891	46782221	-	HAVANA	transcript	protein_coding	KNOWN	MYLK3	protein_coding	KNOWN	MYLK3-001	ENSG00000140795.8	ENST00000394809.4
chr16	46741578	46797158	-	HAVANA	transcript	protein_coding	KNOWN	MYLK3	protein_coding	PUTATIVE	MYLK3-003	ENSG00000140795.8	ENST00000536476.1
chr16	46830519	46865074	-	HAVANA	transcript	protein_coding	KNOWN	C16orf87	protein_coding	KNOWN	C16orf87-002	ENSG00000155330.5	ENST00000394806.2
chr16	46836006	46865323	-	HAVANA	transcript	protein_coding	KNOWN	C16orf87	protein_coding	KNOWN	C16orf87-001	ENSG00000155330.5	ENST00000285697.4
chr16	46836630	46864980	-	HAVANA	transcript	protein_coding	KNOWN	C16orf87	protein_coding	PUTATIVE	C16orf87-003	ENSG00000155330.5	ENST00000565112.1
chr16	46918290	46965209	+	HAVANA	transcript	protein_coding	KNOWN	GPT2	protein_coding	KNOWN	GPT2-001	ENSG00000166123.9	ENST00000340124.4
chr16	46918607	46943786	+	HAVANA	transcript	protein_coding	KNOWN	GPT2	protein_coding	PUTATIVE	GPT2-004	ENSG00000166123.9	ENST00000562132.1
chr16	46918747	46965200	+	HAVANA	transcript	protein_coding	KNOWN	GPT2	protein_coding	KNOWN	GPT2-002	ENSG00000166123.9	ENST00000440783.2
chr16	46989299	47007699	-	HAVANA	transcript	protein_coding	KNOWN	DNAJA2	protein_coding	KNOWN	DNAJA2-001	ENSG00000069345.7	ENST00000317089.5
chr16	46998645	47006854	-	HAVANA	transcript	protein_coding	KNOWN	DNAJA2	protein_coding	PUTATIVE	DNAJA2-003	ENSG00000069345.7	ENST00000566791.1
chr16	47111614	47177908	-	HAVANA	transcript	protein_coding	KNOWN	NETO2	protein_coding	KNOWN	NETO2-001	ENSG00000171208.5	ENST00000562435.1
chr16	47115545	47177620	-	HAVANA	transcript	protein_coding	KNOWN	NETO2	protein_coding	NOVEL	NETO2-002	ENSG00000171208.5	ENST00000303155.5
chr16	47116901	47162369	-	HAVANA	transcript	protein_coding	KNOWN	NETO2	protein_coding	PUTATIVE	NETO2-003	ENSG00000171208.5	ENST00000562559.1
chr16	47117018	47143545	-	HAVANA	transcript	protein_coding	KNOWN	NETO2	protein_coding	PUTATIVE	NETO2-005	ENSG00000171208.5	ENST00000564667.1
chr16	47117525	47156814	-	HAVANA	transcript	protein_coding	KNOWN	NETO2	protein_coding	PUTATIVE	NETO2-004	ENSG00000171208.5	ENST00000563078.1
chr16	47188298	47495185	-	HAVANA	transcript	protein_coding	KNOWN	ITFG1	protein_coding	KNOWN	ITFG1-001	ENSG00000129636.8	ENST00000320640.6
chr16	47189516	47495185	-	HAVANA	transcript	protein_coding	KNOWN	ITFG1	protein_coding	PUTATIVE	ITFG1-002	ENSG00000129636.8	ENST00000544001.2
chr16	47189583	47292633	-	HAVANA	transcript	protein_coding	KNOWN	ITFG1	protein_coding	PUTATIVE	ITFG1-010	ENSG00000129636.8	ENST00000565262.1
chr16	47482011	47493041	-	HAVANA	transcript	protein_coding	KNOWN	ITFG1	protein_coding	PUTATIVE	ITFG1-003	ENSG00000129636.8	ENST00000565940.2
chr16	47485307	47498060	-	HAVANA	transcript	protein_coding	KNOWN	ITFG1	protein_coding	PUTATIVE	ITFG1-012	ENSG00000129636.8	ENST00000563730.1
chr16	47495034	47581458	+	HAVANA	transcript	protein_coding	KNOWN	PHKB	protein_coding	KNOWN	PHKB-003	ENSG00000102893.11	ENST00000566037.2
chr16	47495206	47733656	+	HAVANA	transcript	protein_coding	KNOWN	PHKB	protein_coding	KNOWN	PHKB-004	ENSG00000102893.11	ENST00000566044.1
chr16	47495210	47735434	+	ENSEMBL	transcript	protein_coding	KNOWN	PHKB	protein_coding	KNOWN	PHKB-201	ENSG00000102893.11	ENST00000455779.1
chr16	47495237	47735434	+	HAVANA	transcript	protein_coding	KNOWN	PHKB	protein_coding	KNOWN	PHKB-001	ENSG00000102893.11	ENST00000299167.8
chr16	47495238	47734254	+	HAVANA	transcript	protein_coding	KNOWN	PHKB	protein_coding	KNOWN	PHKB-002	ENSG00000102893.11	ENST00000323584.5
chr16	47495261	47545642	+	HAVANA	transcript	protein_coding	KNOWN	PHKB	protein_coding	KNOWN	PHKB-014	ENSG00000102893.11	ENST00000563376.1
chr16	47496023	47497880	+	HAVANA	transcript	protein_coding	KNOWN	PHKB	protein_coding	PUTATIVE	PHKB-016	ENSG00000102893.11	ENST00000567200.1
chr16	47496578	47533742	+	HAVANA	transcript	protein_coding	KNOWN	PHKB	protein_coding	KNOWN	PHKB-017	ENSG00000102893.11	ENST00000564873.1
chr16	47630339	47653340	+	HAVANA	transcript	protein_coding	KNOWN	PHKB	protein_coding	PUTATIVE	PHKB-011	ENSG00000102893.11	ENST00000568439.1
chr16	47694614	47710320	+	HAVANA	transcript	protein_coding	KNOWN	PHKB	protein_coding	PUTATIVE	PHKB-010	ENSG00000102893.11	ENST00000566275.2
chr16	47730383	47733605	+	HAVANA	transcript	protein_coding	KNOWN	PHKB	protein_coding	PUTATIVE	PHKB-009	ENSG00000102893.11	ENST00000564711.2
chr16	48116884	48180681	-	HAVANA	transcript	protein_coding	KNOWN	ABCC12	protein_coding	KNOWN	ABCC12-001	ENSG00000140798.11	ENST00000311303.3
